model_dataset,split,sample_id,dataset_id,original_id,isolation_group_id,image_path,materialized_image,materialized_label,is_verified_negative,longitudinal_objects,transverse_objects,alligator_objects,pothole_objects,total_objects
m_uav0,train,rdd2022_china_drone::phash6_0d5a6aa03d9c::china_drone_000742,rdd2022_china_drone,China_Drone_000742,phash6_0d5a6aa03d9c,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000742.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/ded79d9b5d07a56764ee.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/ded79d9b5d07a56764ee.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_0d5c923e9730::china_drone_002152,rdd2022_china_drone,China_Drone_002152,phash6_0d5c923e9730,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002152.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/c526aad31f5d18b4f7c1.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/c526aad31f5d18b4f7c1.txt,false,1,2,0,0,3
m_uav0,train,rdd2022_china_drone::phash6_0e0b6b3f59b0::china_drone_001961,rdd2022_china_drone,China_Drone_001961,phash6_0e0b6b3f59b0,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001961.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/c362746b4a012f4e606b.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/c362746b4a012f4e606b.txt,false,1,1,0,2,4
m_uav0,train,rdd2022_china_drone::phash6_0e17436ba531::china_drone_001862,rdd2022_china_drone,China_Drone_001862,phash6_0e17436ba531,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001862.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/7228c3962a94893fe39f.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/7228c3962a94893fe39f.txt,false,1,1,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_0e27ea1d5828::china_drone_002304,rdd2022_china_drone,China_Drone_002304,phash6_0e27ea1d5828,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002304.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/dd5cb3eaf1b06c1cefe6.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/dd5cb3eaf1b06c1cefe6.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_0ea7c057fcc9::china_drone_001758,rdd2022_china_drone,China_Drone_001758,phash6_0ea7c057fcc9,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001758.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/52af87c74e899be4fa4e.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/52af87c74e899be4fa4e.txt,false,1,1,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_0ecf1bf45f2a::china_drone_001076,rdd2022_china_drone,China_Drone_001076,phash6_0ecf1bf45f2a,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001076.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/044ca248b6e2e0e649ab.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/044ca248b6e2e0e649ab.txt,false,3,1,0,0,4
m_uav0,train,rdd2022_china_drone::phash6_0ee801886c53::china_drone_001370,rdd2022_china_drone,China_Drone_001370,phash6_0ee801886c53,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001370.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/4adcdf1af4f66503f651.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/4adcdf1af4f66503f651.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_0ef747849742::china_drone_002167,rdd2022_china_drone,China_Drone_002167,phash6_0ef747849742,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002167.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/827aae4f07ad77fdc190.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/827aae4f07ad77fdc190.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_0efda529e397::china_drone_001412,rdd2022_china_drone,China_Drone_001412,phash6_0efda529e397,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001412.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/67ff2e8198305c29f824.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/67ff2e8198305c29f824.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_0f119197ced7::china_drone_000997,rdd2022_china_drone,China_Drone_000997,phash6_0f119197ced7,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000997.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/d6b03a763800e18ee230.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/d6b03a763800e18ee230.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_0f51f15b6364::china_drone_002226,rdd2022_china_drone,China_Drone_002226,phash6_0f51f15b6364,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002226.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/2b33d9c3273a4d2135a9.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/2b33d9c3273a4d2135a9.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_0f51f4a0ed1f::china_drone_001120,rdd2022_china_drone,China_Drone_001120,phash6_0f51f4a0ed1f,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001120.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/bb30cfdcff1f94edd72d.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/bb30cfdcff1f94edd72d.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_0f8375c64083::china_drone_000646,rdd2022_china_drone,China_Drone_000646,phash6_0f8375c64083,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000646.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/cb52c385750b82f642ec.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/cb52c385750b82f642ec.txt,false,2,0,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_10413ebc87f9::china_drone_002102,rdd2022_china_drone,China_Drone_002102,phash6_10413ebc87f9,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002102.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/378a37e48b0be1d02c21.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/378a37e48b0be1d02c21.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_1043f3d7db1b::china_drone_000207,rdd2022_china_drone,China_Drone_000207,phash6_1043f3d7db1b,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000207.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/77b7a6ff7da9d54d59ae.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/77b7a6ff7da9d54d59ae.txt,false,0,1,1,0,2
m_uav0,train,rdd2022_china_drone::phash6_1063d8282df3::china_drone_000837,rdd2022_china_drone,China_Drone_000837,phash6_1063d8282df3,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000837.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/e4c4f17dca44c276d62d.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/e4c4f17dca44c276d62d.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_108d7bc06b55::china_drone_002010,rdd2022_china_drone,China_Drone_002010,phash6_108d7bc06b55,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002010.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/c101ea3aca4617ffacc9.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/c101ea3aca4617ffacc9.txt,false,1,1,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_10e3bf10d1df::china_drone_001970,rdd2022_china_drone,China_Drone_001970,phash6_10e3bf10d1df,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001970.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/db463d647a3f3eb22750.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/db463d647a3f3eb22750.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_112f34e1a01f::china_drone_002153,rdd2022_china_drone,China_Drone_002153,phash6_112f34e1a01f,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002153.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/b4683a98322ab7a4e3dc.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/b4683a98322ab7a4e3dc.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_11315cc1aa25::china_drone_000654,rdd2022_china_drone,China_Drone_000654,phash6_11315cc1aa25,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000654.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/58df0d25e044f9bd989a.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/58df0d25e044f9bd989a.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_113ed9c7a2c9::china_drone_001327,rdd2022_china_drone,China_Drone_001327,phash6_113ed9c7a2c9,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001327.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/3f0496a2be7f76ab979a.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/3f0496a2be7f76ab979a.txt,false,0,0,1,0,1
m_uav0,train,rdd2022_china_drone::phash6_11416270d9f7::china_drone_001382,rdd2022_china_drone,China_Drone_001382,phash6_11416270d9f7,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001382.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/a626afe7c0e63aaf3b27.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/a626afe7c0e63aaf3b27.txt,false,2,1,0,0,3
m_uav0,train,rdd2022_china_drone::phash6_11446eaa00a0::china_drone_000803,rdd2022_china_drone,China_Drone_000803,phash6_11446eaa00a0,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000803.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/6a31cd719aa40721b1c6.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/6a31cd719aa40721b1c6.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_11450e082a22::china_drone_000585,rdd2022_china_drone,China_Drone_000585,phash6_11450e082a22,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000585.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/976aace4d4d01521923a.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/976aace4d4d01521923a.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_1146d70aaf6a::china_drone_001722,rdd2022_china_drone,China_Drone_001722,phash6_1146d70aaf6a,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001722.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/9c4d2df0986cac8861ba.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/9c4d2df0986cac8861ba.txt,false,0,0,1,0,1
m_uav0,train,rdd2022_china_drone::phash6_11b7a4cafc2b::china_drone_001979,rdd2022_china_drone,China_Drone_001979,phash6_11b7a4cafc2b,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001979.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/3358dea137556a291af2.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/3358dea137556a291af2.txt,false,1,1,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_11f4661e36f5::china_drone_001875,rdd2022_china_drone,China_Drone_001875,phash6_11f4661e36f5,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001875.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/13e465e172a9a2bec0fa.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/13e465e172a9a2bec0fa.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_126dea9e5a00::china_drone_000515,rdd2022_china_drone,China_Drone_000515,phash6_126dea9e5a00,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000515.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/f084261f04fc01eefe47.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/f084261f04fc01eefe47.txt,false,1,2,0,0,3
m_uav0,train,rdd2022_china_drone::phash6_12d4e283900e::china_drone_002381,rdd2022_china_drone,China_Drone_002381,phash6_12d4e283900e,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002381.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/1ec16b86298400a89463.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/1ec16b86298400a89463.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_130da1bcfe5e::china_drone_001441,rdd2022_china_drone,China_Drone_001441,phash6_130da1bcfe5e,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001441.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/6ee8dcd13bd37a9de015.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/6ee8dcd13bd37a9de015.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_1335b36ba3ca::china_drone_001555,rdd2022_china_drone,China_Drone_001555,phash6_1335b36ba3ca,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001555.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/aef20fc29bfa4f4f3057.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/aef20fc29bfa4f4f3057.txt,false,0,0,0,1,1
m_uav0,train,rdd2022_china_drone::phash6_135ed9180070::china_drone_000754,rdd2022_china_drone,China_Drone_000754,phash6_135ed9180070,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000754.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/9984e6afb805eb239751.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/9984e6afb805eb239751.txt,false,1,1,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_1400a683a99a::china_drone_001015,rdd2022_china_drone,China_Drone_001015,phash6_1400a683a99a,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001015.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/e3e9cd5118b99a3562c3.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/e3e9cd5118b99a3562c3.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_14907c506f21::china_drone_000606,rdd2022_china_drone,China_Drone_000606,phash6_14907c506f21,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000606.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/223ce13a36f81b2af362.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/223ce13a36f81b2af362.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_14e79b299183::china_drone_000662,rdd2022_china_drone,China_Drone_000662,phash6_14e79b299183,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000662.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/ba57050a5dcc175a5b0d.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/ba57050a5dcc175a5b0d.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_14fee2c66741::china_drone_001123,rdd2022_china_drone,China_Drone_001123,phash6_14fee2c66741,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001123.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/67e7355007c57c2a95b2.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/67e7355007c57c2a95b2.txt,false,0,2,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_150de88c67bc::china_drone_001982,rdd2022_china_drone,China_Drone_001982,phash6_150de88c67bc,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001982.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/c1398f8e4c337a229ce9.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/c1398f8e4c337a229ce9.txt,false,0,0,1,0,1
m_uav0,train,rdd2022_china_drone::phash6_1561859401e9::china_drone_001734,rdd2022_china_drone,China_Drone_001734,phash6_1561859401e9,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001734.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/ffd28889053ae767f8f3.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/ffd28889053ae767f8f3.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_15a1c3ae71ce::china_drone_001478,rdd2022_china_drone,China_Drone_001478,phash6_15a1c3ae71ce,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001478.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/81fe3900a6a5129c4136.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/81fe3900a6a5129c4136.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_15dc5d47cbc0::china_drone_002373,rdd2022_china_drone,China_Drone_002373,phash6_15dc5d47cbc0,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002373.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/4e372d75a7d51ca10f62.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/4e372d75a7d51ca10f62.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_16028c0cb96d::china_drone_000772,rdd2022_china_drone,China_Drone_000772,phash6_16028c0cb96d,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000772.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/979270c661f05db77ff8.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/979270c661f05db77ff8.txt,false,4,1,0,0,5
m_uav0,train,rdd2022_china_drone::phash6_1619b33d65dc::china_drone_001701,rdd2022_china_drone,China_Drone_001701,phash6_1619b33d65dc,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001701.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/589f16aac3db4293684b.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/589f16aac3db4293684b.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_162d00cd030d::china_drone_001569,rdd2022_china_drone,China_Drone_001569,phash6_162d00cd030d,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001569.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/9926db008d635e3ba726.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/9926db008d635e3ba726.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_166b8711c1e6::china_drone_002261,rdd2022_china_drone,China_Drone_002261,phash6_166b8711c1e6,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002261.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/5c9ef6f8e13aed9484ef.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/5c9ef6f8e13aed9484ef.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_1675084e04f3::china_drone_000404,rdd2022_china_drone,China_Drone_000404,phash6_1675084e04f3,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000404.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/ec12d003e6e3fa82ed0e.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/ec12d003e6e3fa82ed0e.txt,false,0,0,0,2,2
m_uav0,train,rdd2022_china_drone::phash6_167a59fa3e57::china_drone_000501,rdd2022_china_drone,China_Drone_000501,phash6_167a59fa3e57,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000501.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/b573be27f6ffc2fbfee9.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/b573be27f6ffc2fbfee9.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_16ad0e68f7b8::china_drone_001148,rdd2022_china_drone,China_Drone_001148,phash6_16ad0e68f7b8,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001148.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/d810029a9ed54cdc301a.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/d810029a9ed54cdc301a.txt,false,0,2,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_16d1334f6ad9::china_drone_000588,rdd2022_china_drone,China_Drone_000588,phash6_16d1334f6ad9,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000588.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/a34bdd3bdca11f0b8e78.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/a34bdd3bdca11f0b8e78.txt,false,1,1,1,0,3
m_uav0,train,rdd2022_china_drone::phash6_174bb4a3c02f::china_drone_001429,rdd2022_china_drone,China_Drone_001429,phash6_174bb4a3c02f,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001429.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/0fcdf6a37f4073d284ef.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/0fcdf6a37f4073d284ef.txt,false,1,0,0,0,1
