sample_id,dataset_id,original_id,group_id,role,image_path,annotation_path,annotation_format,source_classes,canonical_classes,damage_state,is_external_test,group_method,independence_status,phase1_role,partition,isolation_group_id,role_adjustment,yolo_training,dinov2_reference_bank,sam2_development_candidate,highrpd_pretraining_candidate,dinov2_threshold_calibration,reliability_calibration,model_validation,china_heldout_test,uav_pdd_heldout_test,uapd_evaluation_candidate,poznan_evaluation,india_dashcam_stress_test,sam2_final_mask_test,pilot_eligible,canonical_empty_decision
highrpd::1x00002::1x00002_640_04_12,highrpd,1x00002_640_04_12,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_04_12.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_04_12.txt,yolo,block|line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_04_13,highrpd,1x00002_640_04_13,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_04_13.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_04_13.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_00,highrpd,1x00002_640_05_00,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_00.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_00.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_01,highrpd,1x00002_640_05_01,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_01.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_01.txt,yolo,line|pit,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_02,highrpd,1x00002_640_05_02,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_02.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_02.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_03,highrpd,1x00002_640_05_03,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_03.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_03.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_04,highrpd,1x00002_640_05_04,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_04.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_04.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_05,highrpd,1x00002_640_05_05,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_05.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_05.txt,yolo,pit,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_06,highrpd,1x00002_640_05_06,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_06.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_06.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_07,highrpd,1x00002_640_05_07,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_07.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_07.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_08,highrpd,1x00002_640_05_08,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_08.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_08.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_09,highrpd,1x00002_640_05_09,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_09.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_09.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_10,highrpd,1x00002_640_05_10,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_10.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_10.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_11,highrpd,1x00002_640_05_11,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_11.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_11.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_12,highrpd,1x00002_640_05_12,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_12.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_12.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_13,highrpd,1x00002_640_05_13,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_13.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_13.txt,yolo,block|line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_05_14,highrpd,1x00002_640_05_14,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_05_14.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_05_14.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_06_00,highrpd,1x00002_640_06_00,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_06_00.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_06_00.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_06_01,highrpd,1x00002_640_06_01,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_06_01.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_06_01.txt,yolo,line|pit,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_06_03,highrpd,1x00002_640_06_03,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_06_03.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_06_03.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_06_04,highrpd,1x00002_640_06_04,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_06_04.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_06_04.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_06_05,highrpd,1x00002_640_06_05,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_06_05.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_06_05.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_06_06,highrpd,1x00002_640_06_06,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_06_06.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_06_06.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_06_07,highrpd,1x00002_640_06_07,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_06_07.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_06_07.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_06_08,highrpd,1x00002_640_06_08,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_06_08.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_06_08.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_06_09,highrpd,1x00002_640_06_09,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_06_09.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_06_09.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_06_10,highrpd,1x00002_640_06_10,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_06_10.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_06_10.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_06_11,highrpd,1x00002_640_06_11,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_06_11.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_06_11.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_06_13,highrpd,1x00002_640_06_13,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_06_13.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_06_13.txt,yolo,block|line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_06_14,highrpd,1x00002_640_06_14,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_06_14.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_06_14.txt,yolo,block|line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_07_00,highrpd,1x00002_640_07_00,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_07_00.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_07_00.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::1x00002::1x00002_640_07_01,highrpd,1x00002_640_07_01,1x00002,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/1x00002_640_07_01.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/1x00002_640_07_01.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,1x00002,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
