segment_id,day,image_id,current_severity,scenario,days_ahead,rainfall_level,traffic_level,temperature,water_exposure,predicted_future_severity,predicted_change,model_name,forecast_label
SEG_004,7,SEG_004_day_07,0.8134,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.8092,-0.0042,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,7,SEG_004_day_07,0.8134,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.7982,-0.0152,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,7,SEG_004_day_07,0.8134,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.7982,-0.0152,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,7,SEG_004_day_07,0.8134,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.7982,-0.0152,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,7,SEG_004_day_07,0.8134,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.8056,-0.0078,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,7,SEG_004_day_07,0.8134,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.8056,-0.0078,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,7,SEG_004_day_07,0.8134,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.8056,-0.0078,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.7892,-0.0212,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.7892,-0.0212,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.7892,-0.0212,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.7892,-0.0212,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.7892,-0.0212,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.7892,-0.0212,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.8092,-0.0012,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.8092,-0.0012,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.8092,-0.0012,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.7982,-0.0122,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.7982,-0.0122,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.7982,-0.0122,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.8056,-0.0048,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.8056,-0.0048,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,8,SEG_004_day_08,0.8104,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.8056,-0.0048,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,9,SEG_004_day_09,0.0,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,10,SEG_004_day_10,0.0,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
